SYNTHETISEUR;http://img.over-blog.com/100x100/0/51/39/34/instrument/synthetiseur1.jpg;https://fr.wikipedia.org/wiki/synthetiseur
TABLA;http://img.over-blog.com/100x68/0/51/39/34/instrument/tabla.jpg;https://fr.wikipedia.org/wiki/tabla
TAMBOUR;http://img.over-blog.com/99x100/0/51/39/34/instrument/tambour.jpg;https://fr.wikipedia.org/wiki/tambour
TAMBOURIN;http://img.over-blog.com/100x87/0/51/39/34/instrument/tambourin.jpg;https://fr.wikipedia.org/wiki/tambourin
TIMBALE;http://img.over-blog.com/83x100/0/51/39/34/instrument/timbale.jpg;https://fr.wikipedia.org/wiki/timbale
FLUTE TRAVERSIERE;http://img.over-blog.com/100x80/0/51/39/34/instrument/flute-traversiere.jpg;https://fr.wikipedia.org/wiki/flute traversiere
TRIANGLE;http://img.over-blog.com/100x81/0/51/39/34/instrument2/triangle.jpg;https://fr.wikipedia.org/wiki/triangle (instrument)
TROMBONE;http://img.over-blog.com/100x47/0/51/39/34/instrument2/trombone.jpg;https://fr.wikipedia.org/wiki/trombone
TROMPE;http://img.over-blog.com/100x50/0/51/39/34/instrument2/trompe.jpg;https://fr.wikipedia.org/wiki/trompe_de_chasse
TROMPETTE;http://img.over-blog.com/100x32/0/51/39/34/instrument2/trompette.jpg;https://fr.wikipedia.org/wiki/trompette
TUBA;http://img.over-blog.com/100x100/0/51/39/34/instrument2/tuba.jpg;https://fr.wikipedia.org/wiki/tuba
TUMBA;http://img.over-blog.com/60x100/0/51/39/34/instrument2/tumba.jpg;https://fr.wikipedia.org/wiki/tumba
UKULELE;http://img.over-blog.com/100x79/0/51/39/34/instrument2/ukulele.jpg;https://fr.wikipedia.org/wiki/ukulele
VALIHA;http://img.over-blog.com/100x15/0/51/39/34/instrument2/valiha.jpg;https://fr.wikipedia.org/wiki/valiha
VIBRAPHONE;http://img.over-blog.com/100x60/0/51/39/34/instrument2/vibraphone.gif;https://fr.wikipedia.org/wiki/vibraphone
VIELLE;http://img.over-blog.com/100x54/0/51/39/34/instrument2/vielle.jpg;https://fr.wikipedia.org/wiki/vielle
VIOLE;http://img.over-blog.com/49x100/0/51/39/34/instrument2/viole.jpg;https://fr.wikipedia.org/wiki/viole
VIOLON;http://img.over-blog.com/100x62/0/51/39/34/instrument2/violon.jpg;https://fr.wikipedia.org/wiki/violon
VIOLONCELLE;http://img.over-blog.com/100x98/0/51/39/34/instrument2/violoncelle.jpg;https://fr.wikipedia.org/wiki/violoncelle
VIOLONE;http://img.over-blog.com/43x100/0/51/39/34/instrument2/violone_instrument.jpg;https://fr.wikipedia.org/wiki/violone
VIRGINAL;http://img.over-blog.com/100x88/0/51/39/34/instrument2/virginal.jpg;https://fr.wikipedia.org/wiki/virginal
XALAM;http://img.over-blog.com/42x100/0/51/39/34/instrument2/xalam.jpg;https://fr.wikipedia.org/wiki/xalam
XYLOPHONE;http://img.over-blog.com/100x42/0/51/39/34/instrument2/xylophone.jpg;https://fr.wikipedia.org/wiki/xylophone
ZOURNA;http://img.over-blog.com/100x72/0/51/39/34/instrument2/zourna.jpg;https://fr.wikipedia.org/wiki/zourna
